id,job_title,company_name,location,salary,apply_link,skills,is_active,chunk_text
13697,Databricks Data Analyst,Accenture,Ebene,,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/Ebene/Databricks-Data-Analyst_R00337619,,1,"Databricks Data Analyst, Accenture, Technology Consulting. Required technical skills include Databricks, Power BI, Power Query, and familiarity with Microsoft Azure cloud data platforms. A minimum of 4-5 years of experience as a Data Analyst, BI Analyst, or similar role is required. Key responsibilities involve collaborating with business stakeholders to clarify reporting and analytics requirements, using Databricks for data preparation and transformation, and building and optimizing Power BI dashboards and reports. Preferred qualifications include experience with Databricks SQL, Azure Data Lake, Azure Data Factory, and exposure to Python or PySpark for data analysis. Proficiency in French is desirable."
13698,Digital Identity & Access Management Consultant,Accenture,"Jeddah, Al Murjanah Tower",,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/Jeddah-Al-Murjanah-Tower/Digital-Identity---Access-Management-Consultant_13943706,,1,"Digital Identity & Access Management Consultant, Accenture, Security industry. Required technical skills include Delinea, One Identity, Azure MFA, FortiAuthenticator, Active Directory/DNS, and strong knowledge of Azure AD/Entra ID, MFA, SSO, RBAC, and Office 365 identity tools. A minimum of 4 years of experience in Digital Identity, IAM, or PAM is required. Key responsibilities involve defining requirements for PAM, IAM, MFA, and Active Directory/DNS, assessing existing identity processes, developing Digital Identity strategies, and configuring identity solutions. Preferred qualifications include a solid background in IT/security and strong customer-facing consulting skills."
13699,Contract Specialist,Accenture,"Bogota, Carrera 7",,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/Bogota-Carrera-7/Contract-Specialist---NRR-4291_R00333545,,1,"Role title: Contract Specialist, Accenture, Bogota, Legal and Commercial Services. Required technical skills: contract management, understanding of commercial contracting regulations, subcontracting practices, and commercial contracting terms and conditions. Years of experience required: minimum 4 years as a contract manager. Key responsibilities include supporting contract management teams across projects, collaborating with account leadership and client stakeholders to address client needs, and managing commercial and contract risks. Preferred qualifications: English proficiency at a minimum B2 level."
13700,Lab Transformation Consultant,Accenture,London,,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/London/Lab-Transformation-Consultant_R00317238,,1,"Lab Transformation Consultant at Accenture, London. Required technical skills include expertise in Lab Informatics, Laboratory Information Management Systems (LIMS), Electronic Laboratory Notebooks (ELN), Chromatography Data Systems (CDS), Scientific Data Management Systems (SDMS), artificial intelligence (including GenAI), Internet of Things (IoT), and cloud technologies. A minimum of 5 years of experience in a consulting environment is required. Key responsibilities involve applying management consulting and design-thinking techniques to redesign scientific user experiences, shaping client transformation visions, and overseeing the implementation of digital solutions to enhance data handling and analysis. Preferred qualifications include demonstrated experience in transformation projects and a willingness to travel up to 50% to client locations across Europe."
13701,Pricing Support Senior Analyst,Accenture,Buenos Aires,,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/Buenos-Aires/Pricing-Support-Senior-Analyst_R00337476,,1,"Pricing Support Senior Analyst at Accenture in the finance industry. Required technical skills include proficiency in MS Office, SAP, and Oracle, with a basic understanding of accounting principles. A minimum of 2-4 years of experience in commercial contracts, proposals, tenders, or contract negotiations is required, or an MBA with 5+ years of relevant experience. Key responsibilities include providing Opportunity Lifecycle Management (OLM) support within Client Financial Management (CFM) systems, reviewing pricing models for completeness, and advising Sales & Account Teams on pricing tools and concepts. Preferred qualifications include a CA/CMA designation and experience in contract administration."
13702,Pricing Support Specialist,Accenture,Buenos Aires,,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/Buenos-Aires/Pricing-Support-Specialist_R00337451,,1,"Pricing Support Specialist at Accenture in the finance industry. Required technical skills include proficiency in MS Office, SAP, and Oracle, with a basic understanding of accounting principles. A minimum of 5 years of experience in commercial contracts, proposals, tenders, or contract negotiations is required. Key responsibilities include providing Opportunity Lifecycle Management (OLM) support within Client Financial Management (CFM) systems, reviewing pricing models for completeness, and advising Sales & Account Teams on pricing tools and concepts. Preferred qualifications include a CA/CMA or MBA, and an undergraduate degree in General Commerce. Experience in contract administration and knowledge of commercial terms and conditions is beneficial."
13703,Pricing Support Associate Manager,Accenture,Buenos Aires,,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/Buenos-Aires/Pricing-Support-Associate-Manager_R00337445,,1,"Role title: Pricing Support Associate Manager  
Company name: Accenture  
Industry: Professional Services  

Required technical skills: Opportunity Lifecycle Management (OLM), Client Financial Management (CFM) systems, MS Office (including Excel), SAP, Oracle, basic accounting knowledge.  
Years of experience required: 6-9 years in commercial contracts, proposals, tenders, or related fields; MBA preferred with 9+ years of relevant experience.  

Key responsibilities: Provide OLM support within CFM with a focus on pricing, review and analyze pricing models for completeness, and maintain regional price books and databases. Collaborate with sales and account teams to ensure accurate pricing data entry in the CFM system.  

Preferred qualifications: CA/CMA certification, undergraduate degree in General Commerce, experience in contract administration, and knowledge of commercial terms and conditions."
13704,Customer Experience & Contact Platform Architect - Manager,Accenture,London,,https://accenture.wd103.myworkdayjobs.com/en-US/AccentureCareers/job/London/Customer-Platforms-Manager_R00294077,,1,"Customer Experience & Contact Platform Architect - Manager at Accenture in the professional services industry. Required technical skills include hands-on expertise with CCaaS platforms such as Amazon Connect, Genesys Cloud CX, Google CCaaS/CES, or Microsoft Dynamics Contact Centre, as well as experience with AI services and automation tools. A minimum of 5 years of experience is required. Key responsibilities involve leading multi-disciplinary teams to design and implement CCaaS and AI solutions, transforming customer journeys using data and platforms, and mentoring future leaders within the organization. Preferred qualifications include a deep understanding of enterprise platforms and architectures, and the ability to stay current with emerging trends in CCaaS and AI."
13705,"Senior Analyst - Global Public Sector, Urban Mobility",Mastercard,"Dubai, United Arab Emirates",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Dubai-United-Arab-Emirates/Senior-Analyst---Global-Public-Sector--Urban-Mobility_R-281085,,1,"Senior Analyst - Global Public Sector, Urban Mobility at Mastercard in the financial services industry. Required technical skills include advanced understanding of technical solution implementation, deployment lifecycles, and system integration concepts. The role requires proven experience in customer-facing environments, particularly in complex, multi-market deployments, with a focus on urban mobility solutions. Candidates should have experience in managing multiple priorities and translating technical concepts for diverse stakeholders. A minimum of several years of relevant experience is expected. Key responsibilities include serving as a technical implementation lead for urban mobility customer deployments across APEMEA markets and acting as the primary technical liaison among customers, agencies, and internal teams. Preferred qualifications include experience with payment and urban mobility technology solutions and familiarity with payment product deployments in various regulatory environments."
13706,"Senior Managing Consultant, Advisors & Consulting Services, Marketing - Marketing Growth Hacker",Mastercard,"Purchase, New York",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Purchase-New-York/Senior-Managing-Consultant--Advisors---Consulting-Services--Marketing---Marketing-Growth-Hacker_R-279932,,1,"Senior Managing Consultant, Advisors & Consulting Services, Marketing - Marketing Growth Hacker at Mastercard in the financial services industry. Required technical skills include expertise in marketing strategy development, data analysis, and campaign management across various channels. A minimum of 5 years of experience in marketing consulting or related fields is required. Key responsibilities involve leading complex client engagements focused on acquisition and lifecycle management, developing marketing strategies for global clients, and managing senior client relationships. The role also includes overseeing project activities, optimizing marketing performance, and proposing innovative solutions. Preferred qualifications include a strong background in data-driven marketing and experience with digital payment systems."
13707,"Director, VASS Regional Controllership",Mastercard,"Dubai, United Arab Emirates",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Dubai-United-Arab-Emirates/Director--VASS-Regional-Controllership_R-280072-1,,1,"Director, VASS Regional Controllership at Mastercard in the payments industry. Required technical skills include deep expertise in U.S. GAAP, complex revenue recognition, and product-driven business models; IFRS knowledge is a plus. A minimum of 12 years of progressive controllership or accounting leadership experience is required, preferably in a multinational environment. Key responsibilities include providing senior-level accounting leadership for Value Added Services & Solutions, ensuring compliance with accounting policies and SOX requirements, and designing robust controls for VASS activities. The role also involves acting as the primary regional owner for VASS controllership matters and collaborating with Corporate Controllership to execute global accounting guidance. Preferred qualifications include CPA, ACA, or equivalent professional certification."
13708,Lead Software Engineer,Mastercard,"Pune, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Lead-Software-Engineer_R-278121,,1,"Lead Software Engineer at Mastercard in the financial services industry. Required technical skills include proficiency in software development, architecture design, and experience with modular, functional, and testable code. Candidates should have at least 5 years of experience in software engineering. Key responsibilities involve leading the development and delivery of software solutions, creating architecture proposals, and driving the design and implementation of technical solutions. The role also includes researching technologies, performing Proofs of Concept, and collaborating with business/product owners to deliver new services. Preferred qualifications include experience with agile methodologies and a strong understanding of system dependencies and runtime properties."
13709,Sr. Principal Software Engineer,Mastercard,"Pune, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Sr-Principal-Software-Engineer_R-247297,,1,"Sr. Principal Software Engineer at Mastercard in the payments industry. Required technical skills include Java, Spring Boot, Typescript, Angular, data engineering, ETL, cloud-based development, SQL, and NoSQL. A minimum of 10 years of experience is required. Key responsibilities involve managing teams to develop microservices and web applications, driving technical change, and leading diverse engineering teams to optimize digital payment efficiency. Preferred qualifications include experience with architectural design for application solutions, migration of on-premise applications to the cloud, and a proven ability to influence strategic results across operations and stakeholders."
13710,"Vice President, Technical Solutions Architect",Mastercard,"St. Leonards, Australia",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/St-Leonards-Australia/Vice-President--Business-Development---Retail---Marketplaces--Agentic-AI_R-271751,,1,"Vice President, Technical Solutions Architect at Mastercard in the fintech industry. Required technical skills include expertise in API-driven architectures, integrations, and platform-based solutions, with a deep understanding of modern payment ecosystems, digital payments, and emerging fintech trends. A minimum of 10 years of experience in technical solutioning, architecture, or engineering roles is required. Key responsibilities involve owning end-to-end technical solutioning for complex client engagements, leading architecture design, and translating client requirements into practical technical architectures. Preferred qualifications include a proven ability to operate in client-facing roles, strong problem-solving skills, and experience collaborating across Sales, Product, Technology, and Delivery teams."
13711,"Specialist, Product Management",Mastercard,"Gurgaon, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Gurgaon-India/Specialist--Product-Management_R-280334,,1,"Role title: Specialist, Product Management  
Company: Mastercard  
Industry: Financial Services  

Required technical skills: Data analysis, consulting, project management, presentation development.  
Years of experience required: Not specified.  

Key responsibilities include contributing to client engagements by developing strategies and programs for large clients, identifying issues in analysis, and preparing and delivering presentations to clients.  

Preferred qualifications include strong analytical skills, project delivery experience, and excellent written and verbal communication skills in client-facing situations."
13712,Senior Software Engineer,Mastercard,"Pune, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Senior-Software-Engineer_R-279585,,1,"Senior Software Engineer at Mastercard in the financial services industry. Required technical skills include Java, Spring, Hibernate, SQL, Oracle, ExtJS, and experience with configuration management tools like Subversion and Git. Candidates should have a thorough understanding of software engineering concepts, object-oriented programming, and experience with testing frameworks such as Gtest and JUnit. A bachelor's degree in Information Technology, Computer Science, or a related field is required, along with several years of relevant experience. Key responsibilities involve programming, testing, and maintaining application software, developing secure and scalable software solutions, and participating in production incident management. Preferred qualifications include experience in both agile and waterfall environments, knowledge of continuous delivery practices, and the ability to work across multiple operating systems like Windows, UNIX, and Linux."
13713,"Senior Specialist Marketing Services, Advisors & Consulting Services",Mastercard,"Tokyo, Japan",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Tokyo-Japan/Managing-Consultant--Advisors---Consulting-Services--Performance-Analytics_R-269035,,1,"Senior Specialist Marketing Services, Advisors & Consulting Services at Mastercard in the financial services industry. Required technical skills include expertise in marketing content, digital and social media campaigns, digital customer experience, digital marketing, ad-tech and mar-tech ecosystems, and media management. A minimum of 5 years of experience in marketing and campaign projects is required. Key responsibilities involve managing deliverable development and multiple workstreams on projects, contributing to marketing strategies for large clients, and collaborating with internal stakeholders to enhance marketing performance. Preferred qualifications include advanced skills in Word, Excel, and PowerPoint, experience in a collaborative team environment, and the ability to manage client relationships effectively."
13714,"Associate Managing Consultant, Advisors & Consulting Services, Strategy & Transformation",Mastercard,"Tokyo, Japan",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Tokyo-Japan/Associate-Managing-Consultant--Advisors---Consulting-Services--Strategy---Transformation_R-276155,,1,"Associate Managing Consultant, Advisors & Consulting Services, Strategy & Transformation at Mastercard in the financial services industry. Required technical skills include advanced proficiency in Word, Excel, and PowerPoint. Candidates should have 4-8 years of experience in strategy consulting and/or payments, with a focus on managing client relationships and internal stakeholders. Key responsibilities involve developing deliverables on multiple projects, leading workstreams, and creating impactful presentations for clients. Preferred qualifications include additional language proficiency, especially in Catalan, experience in leadership and coaching junior consultants, and an MBA or master’s degree with relevant specialization."
13715,"Director, Specialist Sales, Small Business Segment",Mastercard,"Manila, Philippines",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Manila-Philippines/Director--Specialist-Sales--Small-Business-Segment_R-280324-1,,1,"Director, Specialist Sales, Small Business Segment at Mastercard in the financial services industry. Required skills include deep knowledge of payment market products, consultative sales enablement, and experience with digital solutions such as contactless and tokenization. A minimum of 8 years of relevant industry experience in payments, cards, or fintech is required. Key responsibilities involve driving growth of small business prepaid, debit, and credit card portfolios, developing strategic partnerships, and collaborating cross-functionally to support product launches and market initiatives. Preferred qualifications include strong market development skills, a track record of innovative business approaches, and proficiency in management reporting and data analysis."
13716,"Manager, SME Business, Thailand & Myanmar",Mastercard,"Bangkok, Thailand",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Bangkok-Thailand/Manager--SME-Business--Thailand---Myanmar_R-280762-1,,1,"Manager, SME Business, Thailand & Myanmar at Mastercard in the financial services industry. Required skills include expertise in payment market products, project management, and business development within the SME segment. A minimum of 5 years of relevant experience in payments, cards, financial services, or fintech is required. Key responsibilities involve supporting the growth of small business prepaid, debit, and credit card portfolios, executing strategy, product development, and collaborating with various teams to achieve market targets. Preferred qualifications include strong analytical and problem-solving skills, experience in consultative sales, and the ability to drive digital enablement initiatives."
13717,"Director, AP SME Acceptance",Mastercard,"Kuala Lumpur, Malaysia",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Kuala-Lumpur-Malaysia/Director--AP-SME-Acceptance_R-280869,,1,"Director, AP SME Acceptance at Mastercard in the digital payments industry. Required technical skills include deep knowledge of payment acceptance for micro sellers and SMEs, particularly in the Asia Pacific region, with a focus on South East Asia markets. The role requires a proven ability to design and execute regional go-to-market strategies and scale products through partnerships, along with strong leadership skills for managing cross-functional teams. Candidates should have a minimum of several years of experience in a similar role. Key responsibilities involve developing and executing B2B acceptance strategies, unlocking specific B2B flows onto digital payments, and enabling acceptance in strategic payment flows within the SME sector. Preferred qualifications include an entrepreneurial mindset, resilience, and adaptability in dynamic markets, as well as strong analytical and creative problem-solving abilities."
13718,Lead Software Engineer,Mastercard,"Pune, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Lead-Software-Engineer_R-277827-1,,1,"Lead Software Engineer at Mastercard in the payments industry. Required technical skills include Java, Object-Oriented Design, Spring Boot, Microservices, Messaging/Event Driven Frameworks, and Cloud technologies (preferably Pivotal Cloud Foundry). A minimum of 5 years of experience in software development is required. Key responsibilities involve delivering end-to-end product development for Switching Solutions, leading initiatives to improve automation and quality, and mentoring teams on necessary technologies. Preferred qualifications include experience in Agile (SAFe) environments, a strong understanding of Digital Native Architecture, and a passion for emerging technologies, particularly Event Driven Architecture."
13719,Lead Technical Program Manager,Mastercard,"Pune, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Lead-Technical-Program-Manager_R-278698-1,,1,"Lead Technical Program Manager at Mastercard in the digital payments industry. Required technical skills include a deep understanding of design approaches and technologies related to digital payment systems, experience with project management across multiple services and scrum teams, and familiarity with customer experience optimization. A minimum of 5 years of experience in managing technology projects is required. Key responsibilities involve planning and managing related technology projects from inception to delivery, aligning dependent organizations, and resolving blocking issues. Preferred qualifications include experience working with external technology providers and a strong grasp of both business and technical requirements for solutions."
13720,Executive Assistant,Mastercard,"Besiktas, Istanbul Turkey",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Besiktas-Istanbul-Turkey/Executive-Assistant_R-278421-1,,1,"Role title: Executive Assistant, Company: Mastercard, Industry: Financial Services. Required technical skills: Proficient in desktop computer software systems, including word processing and spreadsheet applications. Years of experience required: Not specified, but related job skills training is necessary. Key responsibilities include performing general administrative duties to support day-to-day operations, such as scheduling meetings, managing travel arrangements, and maintaining departmental records. Additional tasks involve preparing correspondence and reports, assisting with budget maintenance, and serving as an administrative liaison. Preferred qualifications include a high school education and relevant administrative experience."
13721,"Principal, Program Manager",Mastercard,"Dublin, Ireland",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Dublin-Ireland/Principal--Program-Manager_R-279887,,1,"Principal, Program Manager at Mastercard in the financial services industry. Required technical skills include experience with project management processes, automation tools, and AI technologies. A minimum of 5 years of experience in program management is required. Key responsibilities involve leading complex projects, coordinating infrastructure and cloud capabilities across global R&D teams, optimizing processes through automation, and maintaining high-quality project backlogs in Jira. Preferred qualifications include expertise in developing automated reporting solutions and a strong background in strategy and planning."
13722,Manager - Franchise Network Standards,Mastercard,Singapore,,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Singapore/Manager---Franchise-Network-Standards_R-279076,,1,"Manager - Franchise Network Standards at Mastercard, Singapore. Required skills include experience in defining operational standards, compliance, and governance in payment networks. The role demands expertise in translating strategic products into enforceable network standards, particularly for new payment flows and emerging technologies. A minimum of 5 years of experience in a related field is required. Key responsibilities involve maintaining global standards for secure network operations, designing standards for new business models, and participating in the lifecycle of standards development and implementation. Preferred qualifications include familiarity with dispute resolution, card design, and multi-rail payment programs, as well as an understanding of business trends impacting compliance and systems."
13723,"Senior Analyst, Big Data Analytics & Engineering",Mastercard,"Pune, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Senior-Analyst--Big-Data-Analytics---Engineering_R-280163-1,,1,"Senior Analyst, Big Data Analytics & Engineering at Mastercard in the payments industry. Required technical skills include SQL, VBA, Microsoft Excel, R, Python, and Tableau. The role requires 4-7 years of experience. Key responsibilities involve building scalable value quantification frameworks, utilizing advanced analytical tools for data analysis and reporting, and managing project timelines while ensuring compliance with Mastercard standards. The candidate will collaborate with cross-functional teams to enhance customer engagement and derive actionable insights from data analytics. Preferred qualifications include experience with data visualization tools and strong analytical, investigative, and problem-solving skills."
13724,"Manager, Tax",Mastercard,"Gurgaon, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Gurgaon-India/Manager--Tax_R-280804,,1,"Manager, Tax at Mastercard in the financial services industry. Required technical skills include proficiency in tax provision software, particularly OneSource Tax Provision, and familiarity with Corptax Compliance. Candidates should have a BA in Accounting, with a CPA preferred, and experience in tax provision and reporting, ideally from a large corporate or Big 4 background. The role requires 5+ years of experience. Key responsibilities include preparing and reviewing corporate income tax provision calculations (ASC 740), supporting tax disclosures for SEC Forms 10-Q and 10-K, and ensuring accurate tax balances in financial statements. Preferred qualifications include proficiency in MS Excel, data analytic tools like MS Power Platform and Alteryx, and familiarity with AI tools. Knowledge of Hyperion and/or Oracle Financial Systems is a plus."
13725,Lead Software Engineer,Mastercard,"Pune, India",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Pune-India/Lead-Software-Engineer_R-256860-1,,1,"Lead Software Engineer at Mastercard in the Global Payments Industry. Required technical skills include Java, Spring, Spring Boot, and RESTful web services, with a focus on designing and developing microservices in a distributed environment. Candidates should have at least 5 years of experience. Key responsibilities involve refining product requirements into technical specifications, preparing high-level designs, coding independently, optimizing microservices, and mentoring junior team members. Preferred qualifications include experience with cloud-ready applications, Test Driven Development, Continuous Delivery and Integration, and Agile Scrum methodologies."
13726,"Manager, Risk Management",Mastercard,"O'Fallon, Missouri",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/OFallon-Missouri/Manager--Risk-Management_R-279826-1,,1,"Manager, Risk Management at Mastercard in the payments industry. Required technical skills include risk management frameworks, operational risk assessment, and internal controls. A minimum of 5 years of experience in risk management or a related field is required. Key responsibilities involve identifying high-risk issues, formulating recommendations, and implementing solutions, as well as advising on process and system testing plans to ensure control effectiveness. The role also includes preparing risk reporting and coordinating with internal and external audits. Preferred qualifications include experience with root cause analysis and familiarity with Key Risk Indicators (KRIs)."
13727,"Director, Data Scientist",Mastercard,"Toronto, Canada",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Toronto-Canada/Director--Data-Scientist_R-278340,,1,"Director, Data Scientist at Mastercard in the financial services industry. Required technical skills include strong programming proficiency in Python, experience with machine learning models, and familiarity with large-scale datasets and distributed data platforms. A minimum of 5 years of experience in data science with a focus on financial crime, AML, or fraud detection is required. Key responsibilities involve leading a team of data scientists to develop and deliver machine learning models for Anti-Money Laundering and crypto risk detection, managing the full model lifecycle from design to deployment, and collaborating with Product and Engineering teams to enhance model impact. Preferred qualifications include prior experience in payments or financial services and knowledge of AML detection systems, crypto risk, or behavioral modeling."
13728,Director | Identity & Security | Specialist Sales | Services Business Development | Europe,Mastercard,"Madrid, Spain",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Madrid-Spain/Director---Identity---Security---Specialist-Sales---Services-Business-Development---Europe_R-280361,,1,"Director | Identity & Security | Specialist Sales | Services Business Development | Mastercard | Financial Services. Required technical skills include expertise in payment solutions, data analytics, and business development strategies. A minimum of 7 years of experience in a consulting or digital firm, with a focus on financial institutions, is required. Key responsibilities involve shaping and executing the growth strategy for Mastercard’s Data & Services business in Spain, identifying new business opportunities, and developing strong partnerships with financial institutions, merchants, and fintechs. Preferred qualifications include an MBA or relevant postgraduate degree, entrepreneurial mindset, and advanced skills in Word, Excel, and PowerPoint."
13729,Senior Business Analyst,Mastercard,"Bogota, Colombia",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Bogota-Colombia/Senior-Business-Analyst_R-276421,,1,"Senior Business Analyst at Mastercard in the financial services industry. Required technical skills include experience as a Business Analyst in financial services or payments, strong understanding of billing concepts and pricing models, and familiarity with ISO 20022 messaging standards. A Bachelor’s degree in Business, Information Systems, Finance, or a related field is required. Key responsibilities involve analyzing and documenting business requirements related to billing and pricing, validating test cases and results, and collaborating with cross-functional teams to ensure accurate implementation of billing rules. Preferred qualifications include experience in payments, card networks, or transaction processing systems, and familiarity with Agile or hybrid delivery environments."
13730,"Senior Analyst, Center for Inclusive Growth",Mastercard,"Toronto, Canada",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Toronto-Canada/Senior-Analyst--Center-for-Inclusive-Growth_R-279521,,1,"Senior Analyst, Center for Inclusive Growth at Mastercard in the financial services industry. Required technical skills include proficiency in Excel, PowerPoint, and experience with data visualization tools and AI-enabled tools. A minimum of 3 years of experience in an administrative, operations, or analyst role is required. Key responsibilities involve managing payment requests for the Mastercard Impact Fund, developing and maintaining spreadsheets and databases for record-keeping, and supporting the collection and review of reports from grantees. Preferred qualifications include experience in financial tracking and reconciliation, as well as familiarity with operational processes in a corporate environment."
13731,Software Engineer II,Mastercard,"Arlington, Virginia",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Arlington-Virginia/Software-Engineer-II_R-280498,,1,"Software Engineer II at Mastercard in the financial services industry. Required technical skills include Java, Spring Boot, React, and PostgreSQL, with experience in Snowflake and GitHub Copilot as a plus. A minimum of 3 years of hands-on software engineering experience is required, focusing on full-stack development and building scalable, high-performance applications. Key responsibilities involve designing and developing service-oriented software architectures for analytics-driven applications, producing maintainable code, and collaborating cross-functionally to deliver resilient applications. Preferred qualifications include a solid understanding of software design patterns, system architecture, and the ability to solve complex technical challenges with large-scale data sets."
13732,"Managing Consultant, Services Business Development - Retail & CPG",Mastercard,"Purchase, New York",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Purchase-New-York/Managing-Consultant--Services-Business-Development---Retail---CPG_R-278647,,1,"Managing Consultant, Services Business Development - Retail & CPG at Mastercard in the financial services industry. Required technical skills include consultative sales management, analytical problem-solving, and experience with complex sales processes, including RFP responses. A minimum of 5 years of experience in B2B consultative sales, particularly within the Retail and/or Drug & Grocery sectors, is required. Key responsibilities include managing strategic client relationships, generating and qualifying leads, driving revenue growth, and executing commercial contracts. The ideal candidate will demonstrate strong networking skills, a customer-first attitude, and the ability to deliver persuasive presentations tailored to client needs. Preferred qualifications include a proven track record of achieving sales targets and experience in coaching team members."
13733,"Director, Software Engineering",Mastercard,"Mexico City, Mexico",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Mexico-City-Mexico/Director--Software-Engineering_R-280105,,1,"Director, Software Engineering at Mastercard in the financial services industry. Required technical skills include expertise in AI, software engineering, and system architecture, with a focus on building scalable, production-grade systems. Candidates should have at least 10 years of experience in software engineering and leadership roles. Key responsibilities involve defining the engineering vision for agentic applications, building and scaling engineering teams, and driving the architecture and delivery of agentic systems. Preferred qualifications include experience with AI tooling adoption and modern engineering practices, as well as a strong understanding of product development in collaboration with cross-functional teams."
13734,Principal Information Security Engineer,Mastercard,"Toronto, Canada",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Toronto-Canada/Principal-Information-Security-Engineer_R-277474-1,,1,"Principal Information Security Engineer at Mastercard in the payments industry. Required technical skills include expertise in cryptography, with a deep understanding of cryptographic concepts and mechanisms; knowledge of post-quantum cryptography is a plus. The role requires a strong security background and experience in coordinating cross-product and cross-team initiatives. Key responsibilities include supporting clients during service onboarding and consumption, applying cryptographic knowledge to guide secure design and integration, and developing streamlined processes and documentation to enhance client experience. Preferred qualifications include strong analytical and delivery capabilities, as well as the ability to create training materials for internal teams and clients."
13735,"Managing Consultant, Services Business Development, Analytics",Mastercard,"Johannesburg, South Africa",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Johannesburg-South-Africa/Managing-Consultant--Services-Business-Development--Analytics_R-278735,,1,"Managing Consultant, Services Business Development, Analytics at Mastercard in the financial services industry. Required technical skills include Analytics, AI, Data Strategy, Data Engineering, MLOps, and Cloud capabilities. A minimum of 5 years of experience in consultative sales and strategic client development is required. Key responsibilities involve leading sales engagements across various industry verticals, delivering against sales targets, and building trusted relationships with C-suite executives by analyzing complex business problems. The role also includes designing integrated solutions and authoring thought leadership content on emerging trends in AI and analytics. Preferred qualifications include experience in developing high-impact sales pitches and collaborating with cross-functional teams to ensure successful client outcomes."
13736,"Managing Consultant, Services Business Development, Analytics",Mastercard,"Riyadh, Saudi Arabia",,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Riyadh-Saudi-Arabia/Managing-Consultant--Services-Business-Development--Analytics_R-278729,,1,"Managing Consultant, Services Business Development, Analytics at Mastercard in the financial services industry. Required technical skills include expertise in Analytics, AI, Data Strategy, Data Engineering, MLOps, and Cloud technologies. A minimum of 5 years of experience in consultative sales and strategic client development is required. Key responsibilities involve leading sales engagements, developing client relationships with C-suite executives, and delivering high-quality proposals aligned with client objectives. The role also includes designing integrated solutions to address complex client challenges and authoring thought leadership content on emerging trends in AI and analytics. Preferred qualifications include experience in the West Arabia market and a strong background in financial terms and ROI projections."
